id_client,idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,saldo_final_mes,profissao,mix_credito,comportamento_pagamento,score_credito
6806,49.875,28681.38,3.0,5.0,2.0,0.0,2.125,5.25,4.0,467.64,28.542,230.5,42.146,349.733,gerente_midia,Bom,alto_gasto_pagamento_medio,Good
47009,33.375,35376.32,8.0,3.0,19.0,3.0,11.5,16.25,7.0,1166.47,31.68,221.5,57.835,353.485,medico,Normal,alto_gasto_pagamento_medio,Standard
12757,48.5,15488.885,0.0,4.0,4.0,0.0,5.625,0.75,4.625,1287.59,30.208,305.5,29.447,293.552,medico,Bom,baixo_gasto_pagamento_baixo,Good
17911,26.0,19853.35,7.0,4.0,6.0,2.0,21.625,17.5,1.625,816.46,33.33,229.5,22.03,337.67,empresario,Normal,baixo_gasto_pagamento_baixo,Standard
26135,32.625,115643.01,3.0,7.0,2.0,3.0,17.375,1.5,1.0,951.36,32.435,218.5,102.032,598.159,escritor,Bom,alto_gasto_pagamento_baixos,Poor
23424,44.0,7512.225,7.0,7.0,14.0,5.0,5.5,17.25,8.75,540.07,29.063,100.5,10.132,275.523,jornalista,Normal,baixo_gasto_pagamento_baixo,Standard
42312,15.75,35161.46,10.0,8.0,32.0,6.0,60.0,21.625,13.875,4445.32,30.652,98.5,19.019,292.641,mecanico,Ruim,baixo_gasto_pagamento_baixo,Poor
47594,33.875,9133.045,6.0,7.0,34.0,6.0,60.25,16.125,11.0,3035.88,35.206,110.5,26.308,279.27,escritor,Ruim,baixo_gasto_pagamento_baixo,Good
21696,22.125,19283.47,10.0,8.0,34.0,9.0,38.5,15.375,12.0,4404.48,30.676,71.5,25.494,267.532,empresario,Ruim,baixo_gasto_pagamento_baixo,Standard
9611,23.375,66502.76,0.0,6.0,1.0,2.0,29.25,9.5,2.0,276.91,33.158,227.5,70.986,553.741,cientista,Bom,alto_gasto_pagamento_medio,Poor
19380,33.5,9444.795,7.0,8.0,28.0,6.0,25.875,10.875,7.0,1701.58,34.328,67.5,20.141,271.108,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Poor
36469,46.125,70112.78,1.0,7.0,3.0,2.0,5.0,2.875,3.5,877.06,34.11,301.5,91.725,479.921,medico,Bom,baixo_gasto_pagamento_medio,Poor
3989,17.0,15604.56,9.0,5.0,25.0,3.0,28.25,23.125,11.875,2686.18,33.946,235.625,25.987,291.084,empresario,Ruim,baixo_gasto_pagamento_baixo,Poor
16424,36.5,68935.26,1.0,5.0,8.0,3.0,14.625,6.5,4.25,457.81,31.106,307.5,37.175,488.303,gerente,Bom,alto_gasto_pagamento_medio,Good
36280,42.0,31807.0,8.0,3.0,14.0,2.0,17.875,8.375,1.0,611.04,29.611,244.5,32.156,378.109,medico,Normal,baixo_gasto_pagamento_baixo,Good
7779,36.25,10025.2,10.0,10.0,21.0,7.0,23.5,13.625,12.0,1409.58,33.576,186.5,33.068,275.603,musico,Normal,baixo_gasto_pagamento_baixo,Poor
18760,39.0,64036.88,8.0,4.0,15.0,4.0,29.125,15.25,4.625,1635.19,36.057,95.5,93.12,441.894,gerente_midia,Normal,baixo_gasto_pagamento_medio,Standard
50043,29.375,9783.245,8.0,6.0,29.0,8.0,45.625,17.5,7.0,1684.06,33.082,224.5,31.692,246.322,professor,Ruim,baixo_gasto_pagamento_baixo,Poor
4044,22.0,86522.72,8.0,5.0,13.0,1.0,14.625,9.75,8.625,455.22,33.656,335.5,89.481,642.325,contador,Normal,alto_gasto_pagamento_alto,Standard
25806,21.0,124419.66,3.0,4.0,11.0,4.0,13.5,8.375,0.0,923.85,32.144,386.5,128.834,569.853,advogado,Bom,alto_gasto_pagamento_medio,Standard
38260,50.0,15606.515,3.0,4.0,6.0,4.0,7.75,1.125,2.0,257.85,32.827,398.5,11.913,294.813,empresario,Bom,alto_gasto_pagamento_baixos,Poor
48264,24.125,28230.92,8.0,6.0,32.0,7.0,48.75,16.875,12.5,2989.13,32.389,85.5,47.014,190.994,desenvolvedor,Ruim,baixo_gasto_pagamento_baixo,Standard
26139,28.75,10623.765,6.0,3.0,18.0,3.0,6.125,11.5,7.0,181.68,32.356,190.625,21.047,285.815,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Standard
3153,19.0,11970.955,8.0,4.0,7.0,2.0,26.75,7.5,1.0,889.62,32.682,314.5,39.113,309.009,professor,Normal,baixo_gasto_pagamento_baixo,Standard
38198,40.125,112362.76,4.0,4.0,5.0,4.0,26.0,19.5,2.0,1358.65,34.209,281.5,119.962,723.804,gerente,Normal,alto_gasto_pagamento_alto,Standard
50592,20.0,33335.24,1.0,6.0,8.0,1.0,2.25,7.0,4.0,1226.23,35.918,257.5,22.448,416.642,gerente,Bom,alto_gasto_pagamento_alto,Standard
45698,32.0,131577.84,2.0,3.0,3.0,2.0,14.75,2.0,2.0,816.21,33.451,258.5,167.321,759.626,gerente,Bom,alto_gasto_pagamento_alto,Good
47544,48.75,32314.44,2.0,5.0,5.0,3.0,8.625,10.375,0.25,1339.6,32.277,263.5,73.398,323.849,empresario,Bom,baixo_gasto_pagamento_alto,Good
16001,20.0,61235.6,0.0,5.0,7.0,1.0,13.125,3.0,2.0,71.52,34.367,398.5,46.65,529.654,gerente,Bom,baixo_gasto_pagamento_baixo,Good
14082,39.875,19078.93,5.0,7.0,20.0,0.0,19.0,15.125,5.5,265.86,30.09,222.5,55.624,333.984,jornalista,Normal,baixo_gasto_pagamento_baixo,Standard
35343,34.0,83703.52,6.0,9.0,27.0,8.0,26.625,19.625,10.0,4525.08,32.33,127.5,89.171,285.205,mecanico,Ruim,baixo_gasto_pagamento_baixo,Poor
8638,45.25,99127.04,8.0,3.0,10.0,4.0,17.375,18.625,6.375,1126.35,34.115,316.5,65.072,653.244,musico,Normal,alto_gasto_pagamento_alto,Standard
35871,15.0,10405.01,6.0,7.0,30.0,5.0,54.125,15.0,9.5,2086.22,29.298,179.625,10.922,266.366,escritor,Normal,baixo_gasto_pagamento_baixo,Poor
26593,42.625,135895.96,8.0,4.0,6.0,0.0,12.25,17.25,1.5,429.77,35.195,223.5,96.75,804.196,advogado,Bom,alto_gasto_pagamento_alto,Good
7174,21.625,29608.46,7.0,8.0,31.0,7.0,42.125,15.75,10.0,1286.07,31.98,181.5,23.718,271.418,medico,Ruim,alto_gasto_pagamento_baixos,Poor
22369,29.875,29999.94,10.0,9.0,15.0,5.0,41.75,20.75,11.125,2593.23,32.801,196.625,46.357,310.704,empresario,Ruim,alto_gasto_pagamento_medio,Poor
39498,15.0,52972.5,7.0,5.0,32.0,3.0,46.5,24.0,11.5,2196.59,31.786,106.5,77.111,367.274,musico,Ruim,baixo_gasto_pagamento_baixo,Standard
4107,18.5,113781.39,1.0,4.0,1.0,0.0,13.5,7.375,2.125,1030.2,34.841,186.5,164.604,781.23,gerente_midia,Bom,alto_gasto_pagamento_alto,Poor
25381,30.25,15746.63,4.0,3.0,18.0,5.0,21.375,12.875,4.375,2098.83,28.796,139.5,30.752,274.343,advogado,Normal,baixo_gasto_pagamento_baixo,Poor
20028,19.0,97961.96,4.0,6.0,6.0,0.0,7.0,10.625,2.25,750.95,31.826,341.5,92.126,653.511,advogado,Bom,baixo_gasto_pagamento_medio,Poor
45591,47.625,31895.07,3.0,6.0,2.0,4.0,14.75,9.0,2.0,220.33,27.909,263.625,29.858,306.686,arquiteto,Bom,alto_gasto_pagamento_baixos,Poor
45940,31.625,30922.28,1.0,5.0,12.0,2.0,18.75,1.0,2.0,957.53,33.248,258.5,63.759,313.098,arquiteto,Bom,baixo_gasto_pagamento_baixo,Poor
7502,37.0,25530.33,3.0,4.0,19.0,0.0,16.25,13.25,8.0,761.18,33.854,380.5,30.662,363.83,jornalista,Normal,alto_gasto_pagamento_medio,Standard
35403,51.375,110786.64,4.25,6.25,5.0,3.0,12.375,15.0,1.875,226.7,32.697,295.5,71.632,530.408,medico,Normal,alto_gasto_pagamento_alto,Standard
37887,26.25,39696.98,5.0,5.0,10.0,1.0,11.625,3.625,1.0,133.3,32.013,258.5,37.518,436.876,advogado,Bom,alto_gasto_pagamento_medio,Poor
15917,34.0,120366.6,4.0,7.0,2.0,4.0,12.25,7.375,4.875,1396.64,32.61,254.5,95.613,559.528,jornalista,Bom,alto_gasto_pagamento_alto,Poor
18748,51.375,13074.395,8.0,7.0,8.0,1.0,8.875,14.0,5.5,1048.26,29.129,362.5,29.14,320.779,mecanico,Bom,baixo_gasto_pagamento_baixo,Good
34976,30.5,76087.68,6.0,3.0,9.0,4.0,13.875,9.25,2.0,50.22,30.39,262.5,127.798,431.303,gerente,Normal,alto_gasto_pagamento_alto,Standard
21567,23.125,51824.94,6.0,7.0,26.0,8.0,37.375,22.125,8.0,2958.02,29.896,90.5,59.842,249.698,mecanico,Ruim,alto_gasto_pagamento_baixos,Poor
40830,31.0,11431.775,8.0,6.0,16.0,4.0,6.375,14.875,3.0,117.57,33.421,204.5,11.241,260.873,jornalista,Normal,baixo_gasto_pagamento_baixo,Standard
9126,38.0,14224.655,8.0,6.0,13.0,1.0,26.5,9.5,3.5,1343.01,32.119,395.5,34.037,316.983,medico,Normal,baixo_gasto_pagamento_baixo,Standard
43124,46.0,142170.12,3.0,4.0,8.0,2.0,2.5,1.0,3.0,282.56,35.802,294.5,177.858,819.347,musico,Bom,alto_gasto_pagamento_medio,Good
20133,45.125,19951.765,1.0,1.0,12.0,2.0,9.875,6.375,3.125,1463.07,31.216,395.5,28.058,275.628,mecanico,Bom,baixo_gasto_pagamento_baixo,Good
33288,36.0,94454.1,1.0,4.0,5.0,3.0,8.0,6.375,5.0,1342.61,33.319,360.5,79.292,557.896,professor,Bom,alto_gasto_pagamento_medio,Good
45919,28.0,27063.43,8.0,3.0,12.0,4.0,20.75,12.5,3.875,1205.36,31.047,268.5,42.129,321.208,medico,Normal,alto_gasto_pagamento_alto,Standard
34454,44.0,36980.1,6.0,10.0,29.0,6.0,53.875,15.375,13.25,2403.26,35.241,208.5,42.373,303.247,gerente_midia,Normal,alto_gasto_pagamento_medio,Poor
18906,26.25,96582.24,3.0,3.0,13.0,1.0,9.375,15.625,0.0,482.88,37.83,310.5,107.62,638.797,professor,Normal,alto_gasto_pagamento_alto,Standard
23956,39.25,122978.43,0.0,1.0,9.0,3.0,13.75,3.375,2.625,1197.33,38.04,337.5,76.876,849.371,desenvolvedor,Bom,alto_gasto_pagamento_alto,Good
16117,32.0,7821.24,8.0,10.0,29.0,6.0,62.0,17.0,7.0,2924.76,32.996,120.5,0.0,270.495,medico,Ruim,baixo_gasto_pagamento_medio,Standard
48547,22.75,30972.54,7.0,9.0,16.0,2.0,59.0,15.125,10.0,2203.46,30.575,168.5,41.47,319.606,gerente,Normal,baixo_gasto_pagamento_alto,Poor
10749,28.375,7709.625,7.0,9.0,31.0,6.0,28.0,18.375,13.25,2518.98,32.301,101.5,0.0,276.908,desenvolvedor,Ruim,baixo_gasto_pagamento_baixo,Poor
48115,53.625,34547.54,6.0,6.0,5.0,1.0,19.375,12.0,2.25,939.31,31.967,269.5,68.273,429.023,jornalista,Bom,alto_gasto_pagamento_medio,Good
11313,30.0,173196.32,4.0,7.0,9.0,1.0,7.875,5.375,4.0,967.23,35.572,344.5,138.674,273.258,musico,Bom,alto_gasto_pagamento_alto,Good
46270,19.0,20354.85,8.0,6.0,30.0,7.0,35.625,23.5,10.0,4288.63,31.331,29.5,48.816,246.355,engenheiro,Ruim,baixo_gasto_pagamento_baixo,Standard
41475,40.0,46113.81,7.0,5.0,24.0,2.0,19.625,9.25,6.75,2530.66,31.203,187.5,51.344,438.432,empresario,Normal,baixo_gasto_pagamento_medio,Poor
42947,14.5,8882.47,9.0,7.0,19.0,7.0,40.375,15.25,7.0,1580.91,33.649,233.5,12.654,271.572,medico,Ruim,baixo_gasto_pagamento_baixo,Poor
30439,26.0,34128.92,6.0,8.0,31.0,6.0,18.875,21.75,12.5,2626.28,31.592,68.5,21.338,266.679,gerente,Ruim,alto_gasto_pagamento_baixos,Poor
18132,43.0,29042.45,3.0,5.0,5.0,1.0,4.625,16.25,3.875,1092.55,31.521,287.5,52.834,301.497,cientista,Normal,baixo_gasto_pagamento_baixo,Standard
14702,32.75,26716.09,4.0,5.0,6.0,3.0,30.75,16.125,0.875,643.89,32.309,190.625,48.808,343.351,arquiteto,Normal,alto_gasto_pagamento_baixos,Standard
29941,14.0,74733.44,9.0,6.0,19.0,5.0,16.625,19.75,11.25,4685.34,35.032,35.5,63.526,428.363,medico,Ruim,alto_gasto_pagamento_medio,Poor
47589,44.0,8681.77,6.0,9.0,23.0,7.0,46.625,23.0,15.125,2216.25,33.644,175.5,19.409,274.564,gerente_midia,Ruim,baixo_gasto_pagamento_medio,Standard
44222,37.875,10034.55,4.0,4.0,28.0,6.0,25.25,9.375,6.25,1669.84,32.702,114.5,13.051,265.792,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Poor
39249,40.125,20540.49,0.0,4.0,8.0,1.0,3.375,3.0,2.0,1118.37,30.091,190.5,18.186,370.606,professor,Bom,alto_gasto_pagamento_alto,Standard
48313,51.5,38175.39,1.0,2.0,7.0,3.0,1.375,7.875,2.0,315.36,31.386,336.5,68.036,336.775,musico,Bom,baixo_gasto_pagamento_medio,Good
44693,22.0,116594.91,5.0,6.0,10.0,2.0,10.125,3.5,0.0,1124.02,35.294,353.5,92.992,722.796,contador,Bom,alto_gasto_pagamento_medio,Poor
8094,48.125,24894.05,8.0,3.0,8.0,0.0,21.375,10.75,4.625,86.43,33.665,400.5,32.429,363.473,gerente,Normal,baixo_gasto_pagamento_baixo,Standard
8770,38.125,39399.9,6.0,6.0,17.0,2.0,26.5,18.0,13.125,2206.86,31.964,140.5,31.288,388.729,professor,Normal,alto_gasto_pagamento_baixos,Poor
16005,24.625,142113.96,6.0,4.0,17.0,3.0,20.125,12.375,8.625,1037.68,36.179,270.5,104.157,854.987,musico,Normal,alto_gasto_pagamento_alto,Standard
2631,47.375,65299.38,4.0,5.0,8.0,2.0,8.375,0.375,1.25,1177.38,33.746,313.5,61.083,533.926,mecanico,Bom,alto_gasto_pagamento_medio,Poor
43584,52.0,33200.52,6.0,4.0,20.0,2.0,25.0,16.75,4.375,1290.73,32.979,212.5,35.822,333.074,gerente,Normal,alto_gasto_pagamento_medio,Standard
5202,40.5,82289.36,8.0,8.0,22.0,5.0,27.875,16.5,11.25,4736.25,30.957,110.5,70.733,465.952,arquiteto,Ruim,alto_gasto_pagamento_alto,Poor
30415,39.0,7792.475,6.0,7.0,16.0,7.0,16.75,17.625,9.375,2041.74,33.644,181.5,13.913,255.012,empresario,Normal,baixo_gasto_pagamento_baixo,Poor
28735,36.125,65778.22,5.0,3.0,11.0,4.0,26.125,15.75,5.5,705.44,31.311,198.5,90.123,415.852,escritor,Normal,alto_gasto_pagamento_medio,Standard
1394,44.0,12016.0,6.0,3.0,14.0,3.0,28.125,9.625,0.0,583.27,31.046,364.625,13.58,284.779,professor,Normal,baixo_gasto_pagamento_baixo,Standard
4174,50.0,19180.87,8.0,4.0,18.0,4.0,5.625,17.0,4.125,1127.57,30.925,298.5,15.629,285.446,professor,Normal,baixo_gasto_pagamento_baixo,Standard
28472,30.5,60552.76,3.0,7.0,12.0,3.0,30.0,11.375,4.0,463.07,31.445,228.5,59.054,366.597,empresario,Bom,baixo_gasto_pagamento_baixo,Poor
31548,40.0,44386.47,10.0,6.0,26.0,9.0,33.5,24.625,12.0,1275.46,29.209,110.5,50.62,188.954,mecanico,Ruim,alto_gasto_pagamento_medio,Poor
28829,40.0,9141.63,9.0,6.0,33.0,5.0,59.0,16.625,12.375,2506.45,32.657,196.5,27.205,269.972,advogado,Ruim,baixo_gasto_pagamento_alto,Poor
50228,35.5,11245.11,3.0,6.0,11.0,0.0,11.75,12.75,1.0,169.86,29.528,281.5,26.095,311.419,jornalista,Normal,baixo_gasto_pagamento_medio,Standard
35346,39.375,98197.74,5.0,6.0,6.0,3.0,30.875,8.125,6.375,627.5,34.71,296.5,55.024,666.948,contador,Normal,alto_gasto_pagamento_alto,Standard
20148,21.0,30197.28,5.0,7.0,14.0,4.0,19.625,12.75,5.0,811.08,34.768,130.5,32.027,359.148,jornalista,Normal,baixo_gasto_pagamento_baixo,Standard
43776,18.0,31633.54,1.0,5.0,8.0,3.0,7.125,6.625,3.25,846.45,32.609,263.5,60.202,337.462,gerente,Bom,alto_gasto_pagamento_baixos,Poor
35994,31.375,118172.64,0.0,2.0,3.0,4.0,9.25,7.625,1.0,701.27,32.491,198.5,75.385,519.746,arquiteto,Bom,alto_gasto_pagamento_medio,Good
11358,34.625,19623.18,9.0,8.0,26.0,2.0,18.125,13.625,12.875,1369.54,28.324,94.5,19.085,328.843,advogado,Normal,baixo_gasto_pagamento_baixo,Poor
28885,32.0,63197.26,6.0,3.0,13.0,3.0,14.5,14.75,10.0,1435.94,31.191,286.625,88.919,282.125,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
45138,35.375,10007.815,4.0,4.0,8.0,7.0,7.875,7.875,6.0,2195.63,29.434,238.5,23.095,248.301,jornalista,Normal,baixo_gasto_pagamento_baixo,Standard
31796,27.125,121688.04,7.0,3.0,12.0,4.0,19.75,14.375,3.0,54.68,33.219,312.5,75.13,718.222,empresario,Normal,alto_gasto_pagamento_alto,Standard
16982,21.0,31069.32,2.0,3.0,12.0,2.0,14.625,2.125,5.75,343.6,34.125,230.5,34.744,341.477,contador,Bom,alto_gasto_pagamento_medio,Good
20228,38.5,72241.02,8.0,4.0,4.0,1.0,29.5,12.25,5.5,843.44,34.379,349.5,79.928,489.527,mecanico,Bom,alto_gasto_pagamento_baixos,Good
16823,24.875,7612.725,8.0,5.0,16.0,6.0,59.5,24.75,10.75,1514.74,28.216,104.5,24.416,282.968,professor,Ruim,baixo_gasto_pagamento_baixo,Poor
37013,46.0,16953.985,4.0,5.0,4.0,2.0,1.5,3.625,4.25,554.48,28.872,331.5,24.234,302.165,gerente,Bom,alto_gasto_pagamento_medio,Poor
41055,21.375,125508.36,2.0,3.0,5.0,4.0,7.25,8.25,3.0,505.14,29.836,395.5,88.616,524.861,cientista,Bom,alto_gasto_pagamento_alto,Poor
12445,16.0,7495.305,6.0,5.0,28.0,4.0,22.625,14.5,11.125,2354.21,30.035,74.5,0.0,273.066,medico,Normal,alto_gasto_pagamento_medio,Poor
42274,14.375,35133.49,4.0,4.0,8.0,3.0,15.5,11.375,4.0,586.6,35.052,343.625,23.623,392.898,musico,Normal,alto_gasto_pagamento_alto,Standard
35438,48.125,16866.5,4.0,4.0,19.0,1.0,27.125,12.0,5.25,1385.89,32.556,343.5,61.086,299.205,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
30673,33.0,18969.19,1.0,7.0,8.0,0.0,12.5,9.25,2.25,54.82,28.322,280.625,49.977,351.561,contador,Bom,baixo_gasto_pagamento_baixo,Poor
3558,55.0,36154.19,5.0,3.0,3.0,2.0,10.25,8.125,2.0,651.85,31.806,234.5,23.1,378.311,engenheiro,Bom,alto_gasto_pagamento_alto,Good
42610,31.125,51113.85,7.0,9.0,30.0,9.0,33.125,25.0,9.0,3164.78,29.009,4.5,107.713,299.827,empresario,Ruim,alto_gasto_pagamento_medio,Standard
36015,17.125,18784.88,8.0,3.0,26.0,7.0,7.125,20.75,11.0,2076.13,30.29,217.5,42.006,206.223,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Poor
18005,46.0,49889.38,6.0,7.0,8.0,0.0,5.75,16.625,3.25,1450.37,32.901,332.5,48.524,521.38,contador,Bom,alto_gasto_pagamento_baixos,Good
9642,14.0,29233.34,6.0,4.0,17.0,3.0,8.375,12.875,5.0,96.31,30.005,115.5,52.61,305.716,mecanico,Normal,baixo_gasto_pagamento_alto,Standard
48392,40.0,28922.03,2.0,7.0,1.0,0.0,18.5,5.375,3.0,1329.59,33.506,396.5,42.296,412.884,jornalista,Bom,alto_gasto_pagamento_medio,Poor
27460,39.0,20742.46,5.0,4.0,8.0,5.0,14.0,19.75,8.5,1319.87,30.215,197.5,23.234,301.546,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Standard
29975,35.0,55719.18,8.0,7.0,18.0,5.0,40.625,21.375,6.0,4090.5,34.423,166.5,53.967,323.017,professor,Ruim,alto_gasto_pagamento_medio,Poor
21032,16.375,55558.71,10.0,5.0,32.0,7.0,21.125,17.625,12.5,4196.17,35.198,163.5,58.786,275.281,mecanico,Ruim,alto_gasto_pagamento_baixos,Standard
11886,24.375,33447.42,8.0,5.0,13.0,3.0,5.125,9.625,5.875,1571.52,30.866,151.625,56.374,390.642,engenheiro,Normal,alto_gasto_pagamento_alto,Poor
10251,26.625,34841.87,1.0,7.0,1.0,2.0,1.0,2.125,4.5,142.05,32.808,370.5,77.548,366.714,contador,Bom,baixo_gasto_pagamento_baixo,Standard
20916,35.5,17655.43,8.0,10.0,34.0,6.0,59.625,25.0,10.0,2725.14,32.083,104.5,17.384,205.647,engenheiro,Ruim,baixo_gasto_pagamento_baixo,Poor
41430,30.0,7103.035,6.0,5.0,28.0,6.0,54.625,11.75,7.0,2114.92,30.979,154.5,19.663,269.925,arquiteto,Normal,baixo_gasto_pagamento_baixo,Poor
35602,39.375,63101.14,3.0,4.0,3.0,4.0,1.75,8.0,3.75,64.53,32.298,200.5,96.181,354.076,jornalista,Bom,alto_gasto_pagamento_alto,Standard
42073,15.125,33453.08,10.0,10.0,23.0,2.0,16.0,7.5,8.0,1498.09,30.386,145.5,49.361,351.222,contador,Normal,alto_gasto_pagamento_medio,Poor
3875,42.5,83845.7,5.0,7.0,4.0,2.0,7.0,8.375,1.0,49.6,36.613,302.5,80.752,592.349,mecanico,Bom,baixo_gasto_pagamento_medio,Good
31996,36.0,108415.0,3.0,5.0,16.0,1.0,13.75,17.5,4.75,1075.84,34.191,325.5,64.292,675.698,escritor,Normal,alto_gasto_pagamento_alto,Standard
29327,52.0,32663.41,1.0,5.0,3.0,4.0,6.125,5.125,1.75,1067.3,34.149,199.5,39.113,340.113,medico,Bom,baixo_gasto_pagamento_baixo,Standard
3333,45.0,132537.24,3.0,2.0,12.0,1.0,11.125,0.875,1.0,382.04,36.755,356.5,121.41,829.384,musico,Bom,baixo_gasto_pagamento_medio,Good
15607,30.125,17850.56,8.0,5.0,18.0,9.0,25.0,20.375,11.0,3380.69,33.469,95.5,22.453,195.459,jornalista,Ruim,baixo_gasto_pagamento_baixo,Poor
42778,33.0,15713.83,7.0,8.0,23.0,2.0,45.75,11.125,6.125,2271.53,32.164,128.5,28.753,313.079,professor,Normal,baixo_gasto_pagamento_baixo,Poor
13006,30.75,62050.89,8.0,7.0,22.0,7.0,18.0,22.5,12.5,4293.32,31.027,68.5,105.318,225.89,contador,Ruim,alto_gasto_pagamento_alto,Poor
39756,36.125,18744.4,8.0,7.0,29.0,9.0,16.375,23.0,10.125,4432.68,30.259,70.5,37.877,177.649,medico,Ruim,baixo_gasto_pagamento_baixo,Standard
17200,38.0,12070.845,8.0,5.0,8.0,4.0,17.25,12.375,2.125,759.86,27.454,342.5,11.78,282.649,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Standard
3929,21.5,38539.57,4.0,2.0,3.0,1.0,5.125,1.5,0.0,526.62,33.596,358.5,59.177,367.369,medico,Bom,alto_gasto_pagamento_medio,Good
39512,47.0,48411.24,8.0,3.0,3.0,4.0,17.5,11.0,1.25,821.27,34.981,222.5,40.134,420.887,mecanico,Bom,alto_gasto_pagamento_medio,Good
16542,23.375,47275.96,6.0,3.0,4.0,4.0,17.75,18.25,2.25,302.1,31.556,269.5,52.306,406.323,gerente,Bom,alto_gasto_pagamento_alto,Good
21293,42.0,30232.28,5.0,3.0,4.0,4.0,0.125,1.375,2.0,1483.59,29.639,380.5,32.841,271.314,escritor,Bom,baixo_gasto_pagamento_baixo,Standard
44471,27.375,33314.96,10.0,5.0,18.0,7.0,34.25,24.125,6.0,3271.84,31.977,4.5,69.078,291.065,arquiteto,Ruim,baixo_gasto_pagamento_baixo,Poor
43466,44.125,7599.035,7.0,9.0,27.0,6.0,34.75,20.375,7.0,2198.82,31.069,211.5,16.291,274.436,advogado,Ruim,baixo_gasto_pagamento_baixo,Poor
27049,18.75,97640.4,5.0,7.0,6.0,4.0,19.0,13.5,4.0,80.5,33.342,133.5,99.739,537.523,escritor,Normal,alto_gasto_pagamento_alto,Poor
32251,33.5,75881.16,10.0,6.0,16.0,6.0,31.5,20.0,11.0,2321.23,29.833,125.5,94.595,349.127,musico,Ruim,baixo_gasto_pagamento_baixo,Poor
1145,28.125,36490.98,4.0,5.0,8.0,4.0,21.375,19.125,9.5,581.05,30.706,144.5,44.459,332.958,mecanico,Normal,alto_gasto_pagamento_medio,Standard
15197,18.5,30743.6,5.0,4.0,5.0,1.0,23.125,13.5,4.5,401.53,29.05,90.5,35.933,386.219,desenvolvedor,Normal,alto_gasto_pagamento_alto,Standard
37223,21.375,177150.4,2.0,6.0,6.0,4.0,4.25,12.0,4.0,429.86,34.978,256.5,104.392,638.372,empresario,Bom,alto_gasto_pagamento_alto,Standard
19035,26.0,110264.0,8.0,6.0,19.0,7.0,28.625,14.0,8.25,642.65,34.942,155.5,79.46,455.997,arquiteto,Normal,alto_gasto_pagamento_alto,Good
4061,14.0,32128.24,6.0,4.0,12.0,7.0,18.625,19.75,8.0,465.04,33.003,88.5,38.127,296.967,cientista,Normal,alto_gasto_pagamento_medio,Standard
18563,23.0,151722.56,5.0,5.0,2.0,2.0,13.5,2.25,1.0,218.25,34.894,260.5,121.408,513.298,empresario,Bom,baixo_gasto_pagamento_baixo,Good
25479,26.125,62316.63,8.0,4.0,7.0,2.0,12.0,10.75,1.0,417.27,33.553,318.5,64.107,494.4,gerente,Normal,alto_gasto_pagamento_medio,Standard
3459,43.0,19310.62,9.0,6.0,34.0,5.0,46.75,9.0,10.0,1306.08,29.927,119.5,14.452,278.347,advogado,Normal,baixo_gasto_pagamento_baixo,Standard
15587,47.0,94511.79,5.0,3.0,9.0,0.0,1.5,8.75,0.0,1315.6,33.329,221.5,101.014,711.06,empresario,Bom,alto_gasto_pagamento_medio,Good
42758,49.875,96275.84,6.0,6.0,19.0,1.0,7.125,18.25,3.5,999.36,34.546,317.5,129.832,738.805,gerente,Normal,alto_gasto_pagamento_baixos,Standard
39299,36.0,57219.92,8.0,6.0,33.0,6.0,16.625,23.5,11.5,4935.76,34.24,40.5,39.524,357.304,escritor,Ruim,alto_gasto_pagamento_medio,Standard
10359,30.125,80591.2,4.0,4.0,32.0,2.0,27.125,8.0,7.25,2024.84,30.333,161.5,133.674,368.743,escritor,Normal,baixo_gasto_pagamento_medio,Poor
7665,30.125,73434.92,1.0,5.0,5.0,4.0,7.125,3.0,0.0,192.45,30.065,190.5,120.939,305.168,mecanico,Bom,baixo_gasto_pagamento_baixo,Standard
16931,21.0,53916.84,8.0,7.0,28.0,8.0,57.25,20.75,6.0,2560.45,33.363,56.5,75.213,244.948,desenvolvedor,Ruim,alto_gasto_pagamento_medio,Poor
16199,34.625,53071.47,8.0,5.0,21.0,8.0,44.625,18.75,10.0,1740.38,31.183,226.625,52.7,350.182,musico,Ruim,alto_gasto_pagamento_medio,Poor
2155,42.0,69692.16,9.0,5.0,32.0,7.0,15.875,21.0,9.0,2128.87,28.022,156.625,92.489,254.089,engenheiro,Ruim,alto_gasto_pagamento_medio,Poor
39161,33.875,15735.68,3.0,6.0,7.0,2.0,19.625,11.625,6.0,1574.91,28.331,109.5,12.495,298.662,empresario,Normal,alto_gasto_pagamento_medio,Standard
